id,latitude,longitude,proximity_to_major_city,proximity_to_capital_city
1339,37.9961,15.9329,28743.7953005308,264987.0345872236
604,-40.4803,-73.5424,33825.07967989375,822064.3283686559
107,3.5024,34.1894,148164.72298001728,325711.66920430167
1183,31.7748,78.4753,145070.0964282361,366141.7878798526
1033,27.2241,86.3909,115380.81607378439,118201.65220768242
597,5.5066,-53.6572,160209.02848505322,159860.54451953547
675,50.3454,114.1094,195327.18257195374,591215.9364471198
1390,9.0587,11.2829,19533.178800531303,416512.4754308907
2051,1,-75,96732.39352367316,414128.6287526009
484,61.8561,168.6621,1000021.7586216816,3539803.6899126256
1573,11.4154,76.8576,47277.188551884115,596849.0817319495
61,11.1433,29.8306,20562.279241460197,570697.4344391305
386,67.272,17.7978,267239.39585924684,863242.0484610628
1197,7.915,93.3837,338924.4505945505,1012281.3994435726
1633,9.6007,14.0899,40172.925534001115,297509.6700124431
1192,28.488,95.2954,118271.64281003414,566623.0719332508
632,-27.6056,-59.7656,78170.3790650381,332605.353154032
2555,-5,139,332901.9895907341,1028509.4548232567
545,18.2554,100.2227,70622.5995938995,253287.86426719435
2412,21.8421,100.6851,108635.59312187406,475140.13749561924
1851,36.0379,70.6723,121698.1444375951,216065.90014671066
2247,17.5333,105.3833,59605.51106828813,298666.4206185097
325,1.2303,-66.8408,500588.70492943074,887479.6996465828
1362,20.5402,76.0913,59869.147756162885,910742.3635597252
1123,28.6423,84.1017,43934.64063495572,158788.21022739084
1532,42.6068,-82.5195,33352.0106136992,619160.2797224823
1572,35.3543,71.26,119831.11967417088,211248.96552267484
2033,22.792,120.8104,34036.88739407429,261644.6059702501
311,5.3097,-69.873,221060.0902398433,472694.44103029446
2411,21.5158,100.6957,143628.221813318,442093.56954137795
47,10.5958,17.0397,183963.2430643342,274846.47346348385
861,43.0438,-112.4629,19149.05705100868,2906881.189567936
1469,40.0358,-113.9835,179509.09581103292,2694060.2831872352
1468,43.014,-108.8209,204441.18765721685,2634456.744511601
1222,27.5033,95.2185,31494.574716101302,550072.77456988825
2,35.5869,-0.4737,19029.357176672394,341135.08802264405
561,26.0863,99.7119,63542.70592398511,794722.9742025424
1748,-1.8508,13.612,261605.85680543058,326405.7933396357
1194,32.519,77.6733,164889.75538175003,430578.9521196224
591,-0.25,-79.15,72369.82125455461,69532.25860655218
1662,3.3626,16.0565,103333.25268917732,298600.20752739377
733,-4.3464,-75.3002,236874.90683099075,581241.3526113236
1836,35.0209,72.897,58281.44128473874,147244.8473683137
895,35.1895,71.1941,108194.80204483279,198537.96936114624
758,-1.1864,-76.6296,221465.19145068427,236058.6134506628
2482,34.4166,70.3333,9826.607449069767,107138.6399384291
1426,35.791,102.4365,72144.41556377689,1306694.887366336
579,-3.7107,-76.9042,240490.7755744912,426894.28301931376
1771,0.7909,-68.247,546253.0955423495,774702.2149362
975,17.9666,-96.8333,78921.73120572024,292406.940463842
1654,13.6299,21.5771,84011.85731149111,728091.224650042
1043,42.1654,46.2991,99854.86367993918,132065.92256351368
1328,8.7113,2.1533,86682.9769552475,262482.93227066577
747,-8.9393,-75.0915,88120.5550413114,404903.7064714447
2679,-9.4558,147.5559,39871.02349507315,41288.13247794638
2536,-1.8783,138.5485,249896.65086781557,1120331.7153710844
2292,5.2509,101.0206,54312.45829893801,245935.619011634
2310,-2.6303,120.1849,141433.00501868312,888347.0921961534
2602,-3.2173,128.9849,103310.44679798889,704114.0148539387
2437,28.5263,100.4734,192880.10561000177,994382.4536099578
1360,16.1203,-92.0407,94331.87436214084,233050.93400298702
435,30.0037,80.5641,145547.98245882802,356897.8111850812
1407,6.5227,10.1074,14213.124221246924,334026.43316219613
302,6.2934,-58.0957,57099.68735957596,57211.92077805748
433,30.0595,80.7824,152831.4885714751,378643.0475435019
518,21.1254,101.4697,154711.75718687373,370657.82502222265
1110,27.5935,87.3316,123497.00228183236,198443.6254616881
2272,-0.8514,123.1457,156055.98124828143,898118.9110114374
765,45.5495,-106.5263,159503.5200969936,2388528.9738918426
2178,26.1936,56.2431,53851.42742258116,269629.9633975756
1946,-12.9081,-75.6958,74485.02702527372,173708.47685045048
1467,12.5733,-16.2652,3269.8662668368916,107190.39797277421
2239,22.5943,102.7455,96685.801605324,364133.3743727888
268,62.8292,-115.9904,1041877.2020612453,3055347.740283616
840,36.2377,-112.7094,121231.00227211641,2290963.3229679638
1018,17.9666,-96.7166,88341.45413778891,302704.33153589664
2059,32.5745,-5.9655,152180.16577614524,179137.48374323105
2348,7.3515,143.8769,686667.5068724033,687619.1670091802
921,20.46,-98.0761,63920.49484111224,159989.4805354674
1630,-20.5222,-56.7237,193506.59653567802,539490.22514663
1539,34.9057,-106.7066,12481.415372089125,1875105.5627002153
1538,35.2516,-106.565,12715.344980102063,1904573.9009383896
1540,35.8334,-110.3798,133242.92598396327,2130133.4568575188
877,36.053,-106.0708,44220.232659407804,1968898.1658094996
1377,-21.7824,21.8971,470363.8977274799,503151.6017402656
1761,-5.2441,-52.7014,233777.47529245017,1132415.0316704058
1017,17.9511,-96.7384,87610.63160373174,301713.1608255235
1284,17.9953,-96.7449,84025.64131415318,298460.98971377703
1955,-6.0317,-47.5604,57429.10189239578,1084677.5888935402
1848,35.2893,72.6168,64702.23532286284,180937.3906527746
434,26.9367,87.1991,51060.98713584023,204144.8697944731
473,64.9188,77.7941,140109.11576437968,1570788.676181071
2000,0.3845,-70.1367,512464.03340116603,642429.5632133966
2291,3.6452,102.3065,85808.0438956023,88752.0024544291
15,9.2647,-5.8666,33010.29052388097,442631.54896695126
1645,11.4261,19.0145,262150.2506735261,438749.1704506945
90,12.9349,37.2326,43741.273933605524,323647.4008360456
1184,32.0406,77.1075,104739.86382106903,375307.3605538578
1869,-11.0921,-50.3393,155924.71830584732,582715.9956617964
1518,59.601,33.3544,10230.493491286972,473333.7319722329
1412,5.7061,9.6377,63313.40735471301,237221.0058228663
1221,29.0105,94.7653,170328.9138193129,530400.3076043357
1226,27.3327,92.384,87969.79322577662,271104.0862068306
1812,-3.3379,-64.8413,15876.373328523401,1350061.004660281
786,33.1514,-105.7942,130673.55349326237,1662803.1201237845
2403,24.3902,107.2701,86116.50990263416,401915.52411959803
2282,1.3387,103.464,33484.10229767494,43265.58166759833
1909,10.0952,-75.1142,31651.48465538904,498293.5325784193
2257,18.4666,105.05,71292.08791612458,264674.14276023966
2032,22.8027,121.0748,8505.566315559316,254102.64807856473
2039,23.1283,120.7062,47508.05736032489,229737.96682807244
2317,-0.8129,122.871,153154.66592193485,911709.6437938804
2295,4.0012,102.8443,56100.60507431262,160170.13775046624
1722,10.6902,30.3964,83954.78603932151,587963.3429006485
304,2.7455,-54.58,348527.669048786,348288.83242979494
215,-12.9403,141.9873,597664.8683522317,686948.9241926955
2355,68.643,-95.8863,1910777.4508274172,1978972.4188181034
635,-13.7954,-65.4345,16198.906710503603,418773.9487976935
1661,3.9492,15.2352,69063.70899308744,371013.3976901036
589,-11.4154,-59.7216,150927.48685077208,1070589.863845805
2234,17.9682,122.0361,51291.58107923058,390601.64715785347
1724,11.2161,29.8471,27978.709301837807,562815.1927640109
1805,-15.5172,-53.1024,98770.75487359647,554614.1139329718
2346,7.5803,149.425,831636.7476648698,831146.5752035871
1757,-6.075,-44.9121,203964.39759077673,1128158.9429951461
1646,11.1487,18.0175,225954.2016441861,340876.15516726236
1807,0.7001,-68.3789,558279.9380754442,768176.5021958319
2253,15.6833,107.2,96440.24401929935,520432.5329505569
1341,49.4502,-2.5927,71557.65783408612,4284.099286805379
2344,7.6198,155.1571,1311554.832239102,340176.84389022616
442,26.9483,87.2527,51750.57082326074,208439.20412386835
947,17.0666,-96.65,2771.145016439117,371673.6384026621
343,35.3196,33.338,17198.975054885526,17994.774747776944
2067,4.0396,-51.7236,107410.01425982572,120180.84282099702
1196,7.9504,93.576,329125.74780264025,993627.2307049086
1287,18.1653,-96.9124,58665.960194156854,273435.4955783809
1833,14.3447,-90.2603,39292.86705673282,41660.266474559045
920,20.1766,-98.0527,70695.53413194619,141162.18767050994
1126,27.5449,86.2925,95479.62455760919,97326.26621515864
628,-16.5519,-40.3417,135209.2901169352,814869.515070661
2688,-3.8368,144.2807,225436.94237962324,700754.3558090827
1580,19.0621,83.4851,104724.20086478518,883375.7977669031
1809,-6.0968,-70.2246,211057.36151831015,997373.4295134846
1968,64.1657,-83.243,1785178.9696334063,1511253.4344452738
1634,9.6386,16.018,43007.85950404416,294310.78072612535
2605,-8.0755,127.1777,183890.39679521156,185249.48200750828
1093,27.4266,87.2498,104898.42161343638,192610.7419364397
1709,-12.9403,-70.2685,123617.67992618284,456686.69978161086
2416,23.4146,105.7632,102010.58583554698,265888.6426310475
2279,-3.316,119.2071,36077.87640233245,913454.0899324409
2289,2.836,101.4299,24460.323243129966,44312.532894827746
588,-23.1201,-62.7539,125427.26588678287,572813.1706867773
2613,-3.1843,128.9465,101832.45475153372,704958.0436545479
2034,23.5174,120.8564,38217.200790863404,183873.1810951348
2614,-5.6105,134.2776,527504.8918496793,1015499.6550257475
2420,26.4894,105.021,22021.514853267032,613369.7836837831
2252,15.6333,107.25,99495.61934023011,518165.2338780174
2359,48.0616,-77.3521,251989.49293230652,319963.847916032
1923,4.1711,-60.249,157617.24683266395,373415.1619498945
1272,18.1964,-96.9471,53719.55655592753,268510.0254878642
1697,1.7136,-55.2392,458349.4703946966,461840.84979404433
2636,-9.1292,159.8071,37739.35063663284,37273.75288163217
1830,15.3073,-92.0609,50547.60315422765,181622.99001483587
2493,-20.7048,164.9034,235411.57666680834,237439.2557523545
1855,-1.0985,-60.8203,240498.3940092377,927201.2389631139
1913,2.6028,-72.3999,220271.06350675848,290918.1618972024
2502,-20.4089,166.5444,206371.8014608037,207842.01459914615
2503,-20.7381,166.4126,169537.5335418908,171102.5214995244
1649,10.0581,18.3993,100981.41900413914,431156.65900795325
1642,12.1534,18.6946,297818.8797493588,396853.24307131633
1731,10.6538,30.6298,108997.8778157413,582282.4486975771
1788,16.9838,-89.899,99942.09945139145,123916.29095829853
974,18.6333,-98.0666,48415.002500683426,143426.39237714186
924,16.0286,-95.6683,52347.50990485568,527372.1925231442
530,24.2319,93.7463,66446.53302612546,344158.08922208543
584,-19.2074,-68.2031,177248.008590534,301102.0588521642
2340,6.6864,159.7631,1793073.6088596936,178987.1737002929
1499,18.3745,-103.3026,85938.03431986885,453070.3533318959
1270,18.1621,-96.8766,62063.106732220615,276859.03576169786
973,16.1333,-97.6,144799.305433364,401002.9863187275
1575,11.3184,76.8273,37850.44262507122,589759.8223202566
2580,-8.2549,125.5737,33864.918667760016,33945.231383909726
463,60.2016,165.4238,816516.0684018643,3286811.9564496847
1455,43.0139,-108.8214,204480.83964171316,2634498.863399033
113,0.9997,28.7951,92245.37806408812,356511.706006692
1453,48.5699,-113.0918,127115.83454555778,2828950.5424326863
1612,41.5579,45.0219,2719.833120667449,21772.940524211655
2441,25.0638,98.2414,22938.100835376335,629966.3226823538
95,1.1315,35.0134,11530.590627246147,285107.38612262317
736,-2.7455,-71.8835,188386.31477659868,789413.9828179467
482,63.7444,-171.7242,1160316.2770890174,4498714.371936012
1249,27.301,91.2991,135217.75059527616,164649.68108728627
1536,35.113,-84.0588,74213.05670066796,751774.4539875739
590,-4.8282,-74.2565,163795.35743806988,697248.6389856433
1698,12.517,30.5914,79192.1287036865,397122.6534410592
1251,27.3937,91.8965,123087.20608043797,222658.0142828018
2616,0.2005,119.8965,123350.81726345538,761415.0086108363
521,21.192,97.3937,58669.7210836937,207908.6292973769
1320,5.8018,-5.4492,10699.4032335646,165397.51399082897
75,12.3131,28.4243,41956.50852906543,571134.4140070496
2630,-10.4337,161.5979,211758.99822206286,212015.14934564944
1657,11.1029,22.7197,259260.10476147803,843390.9562128353
773,34.9017,70.9085,66969.08939021542,163995.93529999896
1254,27.086,91.2002,117516.98864850249,159701.4466821916
2590,2.1528,128.2516,180605.87450535438,899378.5493987676
184,-14.8598,144.7338,250947.24490017947,658337.9315712746
1383,10.3865,9.3122,58350.929997615,248460.16018461142
2584,-8.7819,126.0021,52631.5842053321,53832.01484704378
712,21.9226,-160.1147,243607.37113431832,3472809.578686006
1984,37.9268,42.5473,53907.989845089796,302867.70075460686
2207,22.1743,100.9264,67638.4327475318,499430.57175035443
1031,35.5279,-113.4297,139632.17158734938,2272866.748089629
526,18.9062,105.05,70166.16412986838,249635.32379469636
1049,42.3981,46.0299,100989.73751958476,126031.4791067301
1437,36.6915,71.7668,116291.79945024406,333600.93229392637
1410,6.4354,9.5278,60038.41698863326,309777.31349699537
1496,23.3902,108.5135,66420.25545901111,380607.65272259095
49,-0.1318,11.8103,267810.49724383926,268447.78686411044
2226,13.934,107.4222,62591.77809329194,378686.99340971303
528,24.2042,95.6332,180894.73979584454,498475.3752285621
2585,-8.7222,126.2878,79942.09978864019,81285.22881316811
112,4.8392,25.5432,304509.8110383312,669139.8310688034
1235,-11.1972,-53.2342,458587.79324761557,767073.0596628415
1098,27.2546,92.5323,73954.44074480052,286405.1714494453
2306,-3.4147,120.9155,140094.7913151601,769252.7322789455
1656,11.749,22.2431,190345.83610290725,784163.0449002242
2081,-21.2074,126.4746,1081630.7192649588,1409680.8360540315
2681,-3.0692,151.5234,646635.1099670286,855915.1373180839
684,5.6487,-55.1074,21739.791779378033,25083.341649745777
1746,1.0216,13.9031,370438.1050288637,412741.56644709373
456,48.1953,124.2993,53998.20025961362,1025361.6501132351
542,18.0623,105.5786,45431.73908519512,315145.3504054082
48,10.8009,15.6335,63279.40415557522,158758.07542594956
1195,26.5688,89.1979,37892.29875341446,109039.12438457612
1511,46.1194,11.3258,16449.716150208787,178592.0102931505
2586,-8.7357,126.7053,125303.25450285856,126670.23662249837
143,77.4815,-69.3511,2170757.8202125705,1596836.106965328
2262,32.518,69.783,92521.08032856022,230651.07109545986
1622,-11.1245,-61.3476,74967.06378789846,946729.9651293778
1814,-14.3525,-58.0174,196448.68398310128,1094582.6243569837
987,28.1834,95.2651,85726.80780895968,558646.1023746146
1348,46.3734,13.3058,34114.26336827971,98994.50335758152
553,17.78,105.7666,63174.09588926832,335754.80823836924
1745,-0.0247,11.7691,260995.75932051853,261605.33014787047
346,53.1059,7.6787,36223.331337596195,204620.04216753138
2405,23.3333,115.2459,72650.49591948208,159594.2848440541
1498,34.6108,70.7569,34900.92857908129,145354.79384670424
1747,-0.0549,13.5461,422949.62560200883,457763.0192384389
2566,-1.8632,138.7408,230079.98504680622,1127573.9897529115
563,18.4666,104.6666,109917.472168807,225243.30071248527
1740,6.4899,34.3212,306834.32718838204,353565.5924003588
2323,-2.5315,121.9454,174076.19426990044,780932.4880203481
448,26.6867,89.5056,23375.979911624563,87709.78966928308
315,2.1528,-56.3818,431039.3681695408,434363.27950021665
2258,18.7,105.05,66354.8055214393,271146.70350855665
1414,4.4449,10.371,74612.77346437878,142400.88857596717
596,-7.0136,-37.0458,26958.7396433651,1534394.1092713745
2260,28.4735,96.4764,189960.8930893545,680376.5318315056
84,8.0728,38.8476,34944.527600958834,106457.39098949709
2190,22.2687,-13.7109,136161.2945955481,521835.6646642429
1376,-21.8385,21.7858,475532.8150290993,490714.35815136123
1396,-18.6462,22.1319,264137.52326800587,682126.7491425523
1900,8.5858,-82.3856,17750.06741092186,238482.6157168615
1706,-2.8991,-46.3183,130290.83414907414,1097732.1995065028
114,-3.401,35.3897,142188.46298312515,283871.0677461162
186,-12.1333,133.4014,279107.63812543027,944468.2623193358
1781,-14.4213,-54.0305,236932.1995491017,672108.0307967417
2501,-22.0347,166.5527,27681.37119812157,28608.42815266782
2342,8.6299,150.0128,788236.1327531908,787474.7901132564
1395,10.3311,13.5269,28907.3041541434,257631.89425869193
602,-10.5742,-70.4882,266352.06066413404,705692.8900241046
2381,61.8154,-121.3346,882315.870543924,3347482.881789196
1707,0.747,-52.8442,204676.08740497907,468939.79989271244
1095,27.5441,87.1401,118761.52470671167,180111.61488099952
1261,1.0985,-78.706,79955.47477444452,149076.2747360927
290,10.0986,-73.894,82236.8949194231,500481.2300925631
1419,-22.7106,26.4605,56839.52787089157,223337.77209374087
1741,8.4452,25.3015,307363.1977440147,800462.505371456
1865,15.0819,-85.5552,153151.58607326125,209654.94027156557
1819,-10.6174,-58.2714,307987.24438072427,1251724.2856493036
2490,-20.3883,164.5614,285419.17993830255,287446.09564971103
254,67.8443,-115.2742,1464705.9779312657,2771370.2806467777
2496,-20.9665,164.7866,223901.34440245773,225903.390314207
2353,7.8633,-76.9042,31968.956530672633,314027.6570701678
1764,-6.5773,-68.1591,327977.2148467916,1103356.0746253263
562,24.297,93.449700000000007,75424.58469070664,315834.041677331
146,16.2166,-94.85,29869.210809435343,496144.34332176234
2343,3.8574,154.9786,1436156.478098754,489582.428195092
972,16.7666,-97.6,105000.65261030679,337763.4423952866
953,16.2666,-96.2833,99652.7977150075,463717.93561482657
2489,-20.1278,164.0259,345244.97008543706,347262.32865674305
710,-10.871,-165.8441,720353.1616764229,614509.6999533061
2598,-6.3316,134.8818,589275.0702477352,1056434.3169215869
1785,-9.3786,-73.1414,189858.8064939697,517772.6344538112
2370,46.1519,-82.2243,104040.76976457548,512479.68449529936
33,4.2012,10.7858,78448.21228979557,89196.20105094546
1906,-24.287,-60.3808,278407.89898130804,299124.9261377469
1411,6.0531,9.7338,47175.19761145067,276895.90791792015
34,4.0094,9.5745,16063.880710806436,92393.61373301159
1772,-9.0424,-68.3789,120795.22026359291,829619.4242275506
1941,-11.1568,-50.4711,166035.45636256007,582853.5314389426
1416,4.2971,10.7446,73727.22272776341,98101.50248989499
2314,-2.2516,119.5806,152122.19752910332,950984.3274660457
2055,4,-68.6666,218141.3201261658,604256.067570405
875,36.4717,-105.5596,97718.68789095525,1995957.5795473228
2708,-4.5435,152.0397,609486.3530421699,764424.9972241248
1854,0.4394,-66.8847,487276.96530495345,924097.8978703206
1124,28.9642,82.9819,124106.97715205046,268508.34976358403
372,68.0075,35.0079,83305.1634658592,996669.5209691115
740,-12.5867,-69.0161,18204.70979192197,445008.5128964467
2214,17.9891,121.8603,44130.34994662529,387872.2289450278
971,17.2333,-97.1666,55365.76184505955,320907.694169386
1282,18.1856,-96.9113,57574.8529822506,272371.7210191099
607,-12.7488,-75.8248,82030.8472983013,152434.08584425927
1989,2.1528,-56.206,425348.5959660292,428715.8745248913
1639,9.9607,17.6083,124391.49392629322,367739.08967442386
506,52.0457,140.4162,288441.60397231794,1819632.5685865376
2491,-20.4913,164.696,267499.21112940717,269526.8937098343
46,12.136,14.6914,38970.52815458685,38514.79674068234
620,-13.2506,-59.5404,86160.11667274658,993113.7061603133
2358,65.2161,-123.4362,1130739.8505144126,3225462.497433205
266,55.355,-127.6828,354399.52674243494,3750110.3760106238
1835,0.0659,-76.7065,135026.97403726232,204865.4926135247
18,7.6129,0.4064,79195.29742768205,186626.85996157568
2288,4.6695,102.5051,100199.95866583716,192680.87328981538
2269,-5.4191,102.2717,180036.0869072295,513156.6309637377
1703,8.4397,25.5926,276456.1439736154,772462.9660454552
193,-10.0828,142.1081,523491.52013453667,560295.1795971113
2514,-14.251,167.422,896789.3511960546,399033.30766971916
2406,21.5158,100.221,160822.14443007187,466592.11937405355
2078,-26.037,124.541,1071260.1174008043,1946364.1717672218
2625,5.8305,157.2308,1610945.55937443,158502.56159610444
1845,0.5712,-66.7089,490848.4453517593,933875.5911400088
1488,27.8758,-108.553,125313.87028160208,1341053.0254071942
496,51.7814,143.1628,449320.2002524243,1810407.5897484634
1759,-5.8674,-46.7468,90853.58529558734,1109724.107856099
273,49.8461,-100.5035,239234.06002257703,1913149.6230521197
1241,54.2395,-125.7621,198661.56682869923,3638788.708893922
936,19.0479,-100.2197,65720.93521688336,120762.09076933756
1308,12.2702,-16.1553,38450.910434497484,75633.2391655633
1856,0.6152,-67.5,540579.3956808845,855323.8104105245
1266,18.5842,-97.9295,59103.826140249636,158225.59792400806
2364,44.8381,-80.1983,64091.503500807376,358818.3193233314
1487,27.5196,-109.2525,52607.50217805561,1367431.96349201
1858,-1.0546,-69.3896,357245.79883073486,817581.7320609506
933,19.2716,-99.4613,22857.189128927082,37717.849485581595
1402,6.73,9.9316,39710.86304531282,354914.3526136109
2628,-8.206,159.4638,147032.3406302222,146553.66921606768
1418,4.0204,9.2037,1882.9933856620175,55490.76454712106
897,34.6,-96.8161,85475.73256351943,1702626.4924453406
1628,0.0878,-67.9394,525910.6117930597,847519.5111486405
351,41.3265,15.1721,35623.25420695765,232462.4370631968
1668,-0.5493,-58.5131,288187.66365420027,804326.3515995162
2633,-8.1883,157.6036,292866.4825713983,292639.7127170307
297,6.075,-65.6323,224954.87202664503,509514.7223727405
753,-12.0822,-69.7412,83592.42895048611,520283.49610131717
1648,10.8575,18.1315,191963.99767390412,363941.96585956705
2545,-3.9437,134.0881,341664.45036114304,1072446.4670358857
1236,-12.35,-53.21,405619.60461135395,685338.5569767869
2308,-6.3862,120.4733,180202.72960435017,611342.7007087035
1734,6.5008,29.9377,252917.06825134045,258351.95220646163
497,65.7035,82.4441,267165.09759919456,1731195.2335923528
2623,-9.0153,-158.0218,1316267.6279487803,1316259.7742384947
2082,-22.8882,128.3203,1193780.054701928,1620070.5487731213
2010,0.8333,-69.5,564024.9827348327,659707.516078035
757,-0.0659,-76.3989,171128.6215329351,237113.32648106536
716,7.4278,134.5495,924332.8011446779,12262.276687563628
2627,-11.6219,166.9633,804206.3854336335,695130.6263622557
1912,-10.6606,-69.6972,221431.11668555858,670480.9040351768
568,-0.769,-72.2351,350124.20263053046,632292.2871242999
980,16.7325,-98.6034,131678.2234279605,305005.87938678643
2497,-21.4223,165.4678,137426.90866056623,139443.05201042423
633,-15.4113,-67.5,139392.67893984326,139585.33195348
2251,15.65,107.1166,103757.652392132,512945.59340541315
715,-29.0225,167.9425,766506.4826532357,764747.852322995
2361,56.532,-61.7408,1097814.169408767,1011073.8374729521
2379,51.7886,-122.2286,181593.32278980524,3432542.392906205
2500,-21.8054,166.4964,51110.18084959079,52517.41691007607
1872,-10.6606,-50.4602,192856.69198407576,631652.3222556738
1355,16.706,-91.0641,155662.3968992999,239667.50667899966
952,16.8666,-96.7833,26885.92707574117,378379.9424446435
800,52.031,-123.1678,211392.68084344117,3493231.5978098703
1952,-11.3454,-65.8135,50997.04939704672,626147.1434593906
2631,-8.3514,159.8167,121706.12848657725,121189.97765439775
1660,8.4941,20.6378,232656.15292423824,513940.5514939369
2678,-6.1542,149.8205,319301.259049511,467287.7409807412
2001,-0.5493,-69.9169,408171.9232672905,736982.3210472376
982,17.4101,-99.2423,31448.663165758975,224552.6758006322
1048,42.1801,45.977,102405.26277980476,108919.06393280721
2656,-9.6522,149.7656,282912.37006191147,284507.24547282164
1294,18.9166,-15.996,92339.97469863384,92399.31851075913
1122,28.7315,84.261,59159.88967647941,154565.37491813547
1357,16.7823,-93.1061,5894.527227282919,366325.6739161548
2354,54.903,-66.802,776839.8993131849,1169255.3162634252
1038,41.9839,46.8127,92915.63627502722,167078.693788043
647,-10.8333,-70.0927,219988.24082028132,664119.1534948207
1175,28.9744,80.7969,36874.06681303352,350449.71104671265
1080,29.2333,-112.2,121891.82267235685,1712062.1879770523
1267,18.4141,-98.0176,67381.76964868761,163334.72912014966
872,32.1158,-111.0638,18000.67496318097,1845234.9496454098
1451,-12.1574,-53.2521,427499.86837716843,701382.0669987561
491,72.816,91.582,404873.8936581036,2594399.700694654
2719,16.3137,-93.2084,48912.20675162896,343682.7988165752
951,16.8166,-97.0333,48678.14404517116,365945.66132946877
550,24.3521,93.5925,61541.50563107962,331236.6014641527
546,18.4333,104.5,118976.77132966483,207297.49026956016
752,-10.8764,-72.29,296529.385746677,532396.1629804746
86,8.5049,34.7415,207037.93555497116,443958.81768771954
1514,44.0994,15.2545,2384.493753884986,199013.2953642409
681,2.8333,-67.5219,314950.78290353704,754185.8075160196
2169,14.4324,120.4788,48942.59692366314,57456.868436647994
1041,42.0982,45.0878,48229.40638024617,49612.28137056784
965,27.1955,90.43,84006.47998867306,83462.71036694272
2615,-5.5722,122.6074,179794.84227427008,465839.6298639094
1004,12.9506,102.0374,38075.57448342869,184734.22256464002
43,36.0979,73.9627,36396.40350441905,278693.84349159995
522,24.2317,95.3778,157667.17474629512,504882.1281977753
1032,36.2429,-112.6897,121918.14309396342,2290303.011305779
1007,7.1712,99.7915,48076.84334845225,494804.6277783195
2206,22.0469,100.8065,83482.0315005865,490853.6185045483
1050,42.3417,46.1212,97892.80388299386,128442.82055348449
2487,34.55,73.8833,57842.152758654694,120875.53095975793
2242,23.6166,105.6833,99745.10265841668,288685.9781944689
532,22.0333,103.75,56597.5495444087,243658.86004787753
2197,21.4666,103.75,117200.22829854045,222230.52405806124
1404,6.5404,11.6427,112177.23166413461,297629.5149374054
2682,-2.8922,151.2467,636214.4253076266,855879.7086783012
1394,11.3231,14.9839,88130.49158559353,87381.11577596798
772,44.9572,-67.0496,83757.37578200114,679366.1050062752
1543,26.3202,-80.9877,62987.074543180664,382612.07293655997
1299,12.7421,-16.4904,27544.914529774745,81666.51035358645
2560,-2.9745,132.2383,258352.1223349232,964401.4089295932
2561,-2.5136,140.6675,4205.70787425931,1054381.3995895481
306,3.908,-51.9873,114989.93783540791,120288.30993996754
1918,4.664,-60.216,211456.5719539025,329582.8075639691
996,-6.2606,-77.7722,129553.12810766956,648158.7309148086
2449,24.2105,98.9655,102836.01258963482,576187.1028045798
1163,28.9282,83.8249,75239.12639957876,200088.57531051594
2056,0.493,-76.2464,140194.79434540117,265812.2584210099
414,64.2063,13.4802,174070.51390235528,498111.2169099843
2567,-2.8429,140.846,38084.45658528408,1014091.7684402885
2319,-4.5928,122.8628,76757.1850899815,532718.1249951047
1644,11.48,18.2125,259811.14237008995,351807.98461334803
1866,15.3602,-85.1373,183342.2649833175,264081.9805569196
1003,17.3168,103.5142,69304.37919915604,120858.20638084329
2322,-2.5836,121.9729,167537.82462305608,774391.7084118907
2619,1.0354,124.7985,49767.74223871231,1070364.594126903
1292,33.8795,10.0634,4100.488333056309,310823.4186247108
1890,12.8894,-83.5779,207944.83538303463,302061.1687757335
1472,37.2105,-108.7223,69716.13147615065,2185373.6983795837
237,-19.9939,125.5297,1015065.5036031128,1271388.8087280712
321,2.5479,-67.2802,348570.405702615,788837.2287118864
64,4.3902,29.2016,167295.6700995159,268826.39480441867
1937,-5.3316,-46.7138,88439.85848507738,1169332.7584308018
2255,15.3333,106.75,102684.44126723436,463821.0337581848
1730,11.9372,29.3005,111914.5017648117,532308.4298486721
1667,-5.1784,-48.999,23063.354048174162,1183771.5262332729
2352,46.8023,-67.6686,123649.57791203832,637555.8599057908
1915,3.1185,-62.9736,258446.20785544527,672897.8479090027
1626,-10.9519,-61.0729,98514.9370869247,982048.2403636944
1917,2.8113,-63.0615,266047.22791929037,701828.4074798495
935,19.2495,-97.8943,36095.21766738804,132384.17217192956
1533,43.5971,-84.7752,43874.69631479033,747249.8955709515
1756,-6.2716,-46.1865,139631.36211473396,1074193.4239149622
2347,7.3406,147.041,726662.5483467919,726745.9843098834
956,16.1333,-97.35,128048.15199142254,412485.18523358915
2527,-2.7016,136.6699,184650.3046600533,1143019.7806264888
899,30.4855,-92.8494,47091.53671104887,1321973.0283680034
1544,30.7155,-94.6965,86932.74824587547,1332245.9547066826
730,-11.6629,-72.6965,220799.56772929395,473280.8582196528
82,7.327,35.2935,173876.29268429184,424395.3580287318
750,-10.3365,-70.9277,315403.0272404452,691944.0715413947
653,-0.5712,-74.8828,256056.31725729528,406758.59190003236
2653,-15.1834,166.8438,788282.8272580762,324444.29458971176
1820,-12.5223,-59.7656,43787.83766695361,1004870.4997831256
1029,17.7747,-96.3034,86212.71353749525,351059.2144782724
598,-10.4445,-61.6992,52206.96818522712,969236.46470274
